,Year,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,County,pop2010,acs_2018_2,State,fmr_type,fmr_pct_chg,fmr_dollar_chg
4091,2019,521,597,765,958,1201,Piute County,1556,843,UT,50,-0.09252669,-78
4092,2019,528,605,776,1070,1218,Rich County,2264,805,UT,50,-0.036024845,-29
4093,2019,708,870,1075,1518,1727,Salt Lake County,1029655,1035,UT,50,0.038647343,40
4094,2019,476,611,699,930,1097,San Juan County,14746,697,UT,50,0.00286944,2
4095,2019,476,528,699,876,987,Sanpete County,27822,744,UT,50,-0.060483871,-45
4096,2019,476,584,699,969,1099,Sevier County,20802,720,UT,50,-0.029166667,-21
4097,2019,760,977,1183,1570,2078,Summit County,36324,1177,UT,50,0.005097706,6
4098,2019,613,751,887,1282,1558,Tooele County,58218,849,UT,50,0.044758539,38
4099,2019,588,692,916,1209,1402,Uintah County,32588,953,UT,50,-0.038824764,-37
4100,2019,654,751,862,1246,1514,Utah County,516564,836,UT,50,0.031100478,26
4101,2019,703,781,1033,1347,1788,Wasatch County,23530,1044,UT,50,-0.010536398,-11
4102,2019,649,717,916,1312,1609,Washington County,138115,863,UT,50,0.061413673,53
4103,2019,476,611,699,876,1097,Wayne County,2778,697,UT,50,0.00286944,2
4104,2019,594,713,910,1290,1514,Weber County,231236,882,UT,50,0.031746032,28
4105,2019,706,858,1006,1262,1497,Addison County,1371,1021,VT,50,-0.014691479,-15
4106,2019,706,858,1006,1262,1497,Addison County,1218,1021,VT,50,-0.014691479,-15
4107,2019,706,858,1006,1262,1497,Addison County,3894,1021,VT,50,-0.014691479,-15
4108,2019,706,858,1006,1262,1497,Addison County,1185,1021,VT,50,-0.014691479,-15
4109,2019,706,858,1006,1262,1497,Addison County,2775,1021,VT,50,-0.014691479,-15
4110,2019,706,858,1006,1262,1497,Addison County,164,1021,VT,50,-0.014691479,-15
4111,2019,706,858,1006,1262,1497,Addison County,298,1021,VT,50,-0.014691479,-15
4112,2019,706,858,1006,1262,1497,Addison County,323,1021,VT,50,-0.014691479,-15
4113,2019,706,858,1006,1262,1497,Addison County,1100,1021,VT,50,-0.014691479,-15
4114,2019,706,858,1006,1262,1497,Addison County,1271,1021,VT,50,-0.014691479,-15
4115,2019,706,858,1006,1262,1497,Addison County,8496,1021,VT,50,-0.014691479,-15
4116,2019,706,858,1006,1262,1497,Addison County,1980,1021,VT,50,-0.014691479,-15
4117,2019,706,858,1006,1262,1497,Addison County,1727,1021,VT,50,-0.014691479,-15
4118,2019,706,858,1006,1262,1497,Addison County,1250,1021,VT,50,-0.014691479,-15
4119,2019,706,858,1006,1262,1497,Addison County,677,1021,VT,50,-0.014691479,-15
4120,2019,706,858,1006,1262,1497,Addison County,588,1021,VT,50,-0.014691479,-15
4121,2019,706,858,1006,1262,1497,Addison County,1136,1021,VT,50,-0.014691479,-15
4122,2019,706,858,1006,1262,1497,Addison County,1265,1021,VT,50,-0.014691479,-15
4123,2019,706,858,1006,1262,1497,Addison County,1777,1021,VT,50,-0.014691479,-15
4124,2019,706,858,1006,1262,1497,Addison County,2588,1021,VT,50,-0.014691479,-15
4125,2019,706,858,1006,1262,1497,Addison County,486,1021,VT,50,-0.014691479,-15
4126,2019,706,858,1006,1262,1497,Addison County,833,1021,VT,50,-0.014691479,-15
4127,2019,706,858,1006,1262,1497,Addison County,419,1021,VT,50,-0.014691479,-15
4128,2019,766,797,912,1228,1233,Bennington County,2317,1004,VT,50,-0.091633466,-92
4129,2019,766,797,912,1228,1233,Bennington County,15764,1004,VT,50,-0.091633466,-92
4130,2019,766,797,912,1228,1233,Bennington County,2031,1004,VT,50,-0.091633466,-92
4131,2019,766,797,912,1228,1233,Bennington County,8,1004,VT,50,-0.091633466,-92
4132,2019,766,797,912,1228,1233,Bennington County,158,1004,VT,50,-0.091633466,-92
4133,2019,766,797,912,1228,1233,Bennington County,4391,1004,VT,50,-0.091633466,-92
4134,2019,766,797,912,1228,1233,Bennington County,375,1004,VT,50,-0.091633466,-92
4135,2019,766,797,912,1228,1233,Bennington County,3527,1004,VT,50,-0.091633466,-92
4136,2019,766,797,912,1228,1233,Bennington County,763,1004,VT,50,-0.091633466,-92
4137,2019,766,797,912,1228,1233,Bennington County,714,1004,VT,50,-0.091633466,-92
4138,2019,766,797,912,1228,1233,Bennington County,405,1004,VT,50,-0.091633466,-92
4139,2019,766,797,912,1228,1233,Bennington County,109,1004,VT,50,-0.091633466,-92
4140,2019,766,797,912,1228,1233,Bennington County,3590,1004,VT,50,-0.091633466,-92
4141,2019,766,797,912,1228,1233,Bennington County,824,1004,VT,50,-0.091633466,-92
4142,2019,766,797,912,1228,1233,Bennington County,956,1004,VT,50,-0.091633466,-92
4143,2019,766,797,912,1228,1233,Bennington County,769,1004,VT,50,-0.091633466,-92
4144,2019,766,797,912,1228,1233,Bennington County,424,1004,VT,50,-0.091633466,-92
4145,2019,710,724,882,1105,1192,Caledonia County,1708,903,VT,50,-0.023255814,-21
4146,2019,710,724,882,1105,1192,Caledonia County,1753,903,VT,50,-0.023255814,-21
4147,2019,710,724,882,1105,1192,Caledonia County,2196,903,VT,50,-0.023255814,-21
4148,2019,710,724,882,1105,1192,Caledonia County,1022,903,VT,50,-0.023255814,-21
4149,2019,710,724,882,1105,1192,Caledonia County,3010,903,VT,50,-0.023255814,-21
4150,2019,710,724,882,1105,1192,Caledonia County,493,903,VT,50,-0.023255814,-21
4151,2019,710,724,882,1105,1192,Caledonia County,5981,903,VT,50,-0.023255814,-21
4152,2019,710,724,882,1105,1192,Caledonia County,581,903,VT,50,-0.023255814,-21
4153,2019,710,724,882,1105,1192,Caledonia County,732,903,VT,50,-0.023255814,-21
4154,2019,710,724,882,1105,1192,Caledonia County,1174,903,VT,50,-0.023255814,-21
4155,2019,710,724,882,1105,1192,Caledonia County,7603,903,VT,50,-0.023255814,-21
4156,2019,710,724,882,1105,1192,Caledonia County,703,903,VT,50,-0.023255814,-21
4157,2019,710,724,882,1105,1192,Caledonia County,216,903,VT,50,-0.023255814,-21
4158,2019,710,724,882,1105,1192,Caledonia County,1029,903,VT,50,-0.023255814,-21
4159,2019,710,724,882,1105,1192,Caledonia County,935,903,VT,50,-0.023255814,-21
4160,2019,710,724,882,1105,1192,Caledonia County,1280,903,VT,50,-0.023255814,-21
4161,2019,710,724,882,1105,1192,Caledonia County,811,903,VT,50,-0.023255814,-21
4162,2019,992,1202,1544,2008,2087,Chittenden County,1182,1442,VT,50,0.07073509,102
4163,2019,992,1202,1544,2008,2087,Chittenden County,30,1442,VT,50,0.07073509,102
4164,2019,992,1202,1544,2008,2087,Chittenden County,42417,1442,VT,50,0.07073509,102
4165,2019,992,1202,1544,2008,2087,Chittenden County,3754,1442,VT,50,0.07073509,102
4166,2019,992,1202,1544,2008,2087,Chittenden County,17067,1442,VT,50,0.07073509,102
4167,2019,992,1202,1544,2008,2087,Chittenden County,19587,1442,VT,50,0.07073509,102
4168,2019,992,1202,1544,2008,2087,Chittenden County,4396,1442,VT,50,0.07073509,102
4169,2019,992,1202,1544,2008,2087,Chittenden County,1938,1442,VT,50,0.07073509,102
4170,2019,992,1202,1544,2008,2087,Chittenden County,5009,1442,VT,50,0.07073509,102
4171,2019,992,1202,1544,2008,2087,Chittenden County,10352,1442,VT,50,0.07073509,102
4172,2019,992,1202,1544,2008,2087,Chittenden County,4081,1442,VT,50,0.07073509,102
4173,2019,992,1202,1544,2008,2087,Chittenden County,674,1442,VT,50,0.07073509,102
4174,2019,992,1202,1544,2008,2087,Chittenden County,7144,1442,VT,50,0.07073509,102
4175,2019,992,1202,1544,2008,2087,Chittenden County,17904,1442,VT,50,0.07073509,102
4176,2019,992,1202,1544,2008,2087,Chittenden County,3016,1442,VT,50,0.07073509,102
4177,2019,992,1202,1544,2008,2087,Chittenden County,2029,1442,VT,50,0.07073509,102
4178,2019,992,1202,1544,2008,2087,Chittenden County,8698,1442,VT,50,0.07073509,102
4179,2019,992,1202,1544,2008,2087,Chittenden County,7267,1442,VT,50,0.07073509,102
4180,2019,583,595,762,955,1030,Essex County,24,794,VT,50,-0.040302267,-32
4181,2019,583,595,762,955,1030,Essex County,0,794,VT,50,-0.040302267,-32
4182,2019,583,595,762,955,1030,Essex County,221,794,VT,50,-0.040302267,-32
4183,2019,583,595,762,955,1030,Essex County,1222,794,VT,50,-0.040302267,-32
4184,2019,583,595,762,955,1030,Essex County,112,794,VT,50,-0.040302267,-32
4185,2019,583,595,762,955,1030,Essex County,972,794,VT,50,-0.040302267,-32
4186,2019,583,595,762,955,1030,Essex County,1235,794,VT,50,-0.040302267,-32
4187,2019,583,595,762,955,1030,Essex County,290,794,VT,50,-0.040302267,-32
4188,2019,583,595,762,955,1030,Essex County,32,794,VT,50,-0.040302267,-32
4189,2019,583,595,762,955,1030,Essex County,88,794,VT,50,-0.040302267,-32
4190,2019,583,595,762,955,1030,Essex County,261,794,VT,50,-0.040302267,-32
4191,2019,583,595,762,955,1030,Essex County,104,794,VT,50,-0.040302267,-32
4192,2019,583,595,762,955,1030,Essex County,0,794,VT,50,-0.040302267,-32
4193,2019,583,595,762,955,1030,Essex County,1302,794,VT,50,-0.040302267,-32
4194,2019,583,595,762,955,1030,Essex County,208,794,VT,50,-0.040302267,-32
4195,2019,583,595,762,955,1030,Essex County,169,794,VT,50,-0.040302267,-32
4196,2019,583,595,762,955,1030,Essex County,62,794,VT,50,-0.040302267,-32
4197,2019,583,595,762,955,1030,Essex County,0,794,VT,50,-0.040302267,-32
4198,2019,583,595,762,955,1030,Essex County,4,794,VT,50,-0.040302267,-32
4199,2019,992,1202,1544,2008,2087,Franklin County,1322,1442,VT,50,0.07073509,102
4200,2019,992,1202,1544,2008,2087,Franklin County,1692,1442,VT,50,0.07073509,102
4201,2019,992,1202,1544,2008,2087,Franklin County,2781,1442,VT,50,0.07073509,102
4202,2019,992,1202,1544,2008,2087,Franklin County,4285,1442,VT,50,0.07073509,102
4203,2019,992,1202,1544,2008,2087,Franklin County,1891,1442,VT,50,0.07073509,102
4204,2019,992,1202,1544,2008,2087,Franklin County,1277,1442,VT,50,0.07073509,102
4205,2019,992,1202,1544,2008,2087,Franklin County,1405,1442,VT,50,0.07073509,102
4206,2019,992,1202,1544,2008,2087,Franklin County,4515,1442,VT,50,0.07073509,102
4207,2019,992,1202,1544,2008,2087,Franklin County,3535,1442,VT,50,0.07073509,102
4208,2019,992,1202,1544,2008,2087,Franklin County,1201,1442,VT,50,0.07073509,102
4209,2019,992,1202,1544,2008,2087,Franklin County,2308,1442,VT,50,0.07073509,102
4210,2019,992,1202,1544,2008,2087,Franklin County,6918,1442,VT,50,0.07073509,102
4211,2019,992,1202,1544,2008,2087,Franklin County,5999,1442,VT,50,0.07073509,102
4212,2019,992,1202,1544,2008,2087,Franklin County,2190,1442,VT,50,0.07073509,102
4213,2019,992,1202,1544,2008,2087,Franklin County,6427,1442,VT,50,0.07073509,102
4214,2019,992,1202,1544,2008,2087,Grand Isle County,1998,1442,VT,50,0.07073509,102
4215,2019,992,1202,1544,2008,2087,Grand Isle County,2067,1442,VT,50,0.07073509,102
4216,2019,992,1202,1544,2008,2087,Grand Isle County,471,1442,VT,50,0.07073509,102
4217,2019,992,1202,1544,2008,2087,Grand Isle County,803,1442,VT,50,0.07073509,102
4218,2019,992,1202,1544,2008,2087,Grand Isle County,1631,1442,VT,50,0.07073509,102
4219,2019,785,829,988,1238,1493,Lamoille County,348,1013,VT,50,-0.024679171,-25
4220,2019,785,829,988,1238,1493,Lamoille County,3659,1013,VT,50,-0.024679171,-25
4221,2019,785,829,988,1238,1493,Lamoille County,1323,1013,VT,50,-0.024679171,-25
4222,2019,785,829,988,1238,1493,Lamoille County,855,1013,VT,50,-0.024679171,-25
4223,2019,785,829,988,1238,1493,Lamoille County,2954,1013,VT,50,-0.024679171,-25
4224,2019,785,829,988,1238,1493,Lamoille County,3446,1013,VT,50,-0.024679171,-25
4225,2019,785,829,988,1238,1493,Lamoille County,5227,1013,VT,50,-0.024679171,-25
4226,2019,785,829,988,1238,1493,Lamoille County,4314,1013,VT,50,-0.024679171,-25
4227,2019,785,829,988,1238,1493,Lamoille County,673,1013,VT,50,-0.024679171,-25
4228,2019,785,829,988,1238,1493,Lamoille County,1676,1013,VT,50,-0.024679171,-25
4229,2019,731,735,960,1251,1298,Orange County,2797,977,VT,50,-0.017400205,-17
4230,2019,731,735,960,1251,1298,Orange County,1246,977,VT,50,-0.017400205,-17
4231,2019,731,735,960,1251,1298,Orange County,1292,977,VT,50,-0.017400205,-17
4232,2019,731,735,960,1251,1298,Orange County,1238,977,VT,50,-0.017400205,-17
4233,2019,731,735,960,1251,1298,Orange County,1367,977,VT,50,-0.017400205,-17
4234,2019,731,735,960,1251,1298,Orange County,977,977,VT,50,-0.017400205,-17
4235,2019,731,735,960,1251,1298,Orange County,2216,977,VT,50,-0.017400205,-17
4236,2019,731,735,960,1251,1298,Orange County,1072,977,VT,50,-0.017400205,-17
4237,2019,731,735,960,1251,1298,Orange County,4778,977,VT,50,-0.017400205,-17
4238,2019,731,735,960,1251,1298,Orange County,1098,977,VT,50,-0.017400205,-17
4239,2019,731,735,960,1251,1298,Orange County,2588,977,VT,50,-0.017400205,-17
4240,2019,731,735,960,1251,1298,Orange County,1173,977,VT,50,-0.017400205,-17
4241,2019,731,735,960,1251,1298,Orange County,1284,977,VT,50,-0.017400205,-17
4242,2019,731,735,960,1251,1298,Orange County,730,977,VT,50,-0.017400205,-17
4243,2019,731,735,960,1251,1298,Orange County,1039,977,VT,50,-0.017400205,-17
4244,2019,731,735,960,1251,1298,Orange County,652,977,VT,50,-0.017400205,-17
4245,2019,731,735,960,1251,1298,Orange County,3389,977,VT,50,-0.017400205,-17
4246,2019,582,664,760,976,1149,Orleans County,941,791,VT,50,-0.039190898,-31
4247,2019,582,664,760,976,1149,Orleans County,2810,791,VT,50,-0.039190898,-31
4248,2019,582,664,760,976,1149,Orleans County,988,791,VT,50,-0.039190898,-31
4249,2019,582,664,760,976,1149,Orleans County,1023,791,VT,50,-0.039190898,-31
4250,2019,582,664,760,976,1149,Orleans County,1086,791,VT,50,-0.039190898,-31
4251,2019,582,664,760,976,1149,Orleans County,1206,791,VT,50,-0.039190898,-31
4252,2019,582,664,760,976,1149,Orleans County,4621,791,VT,50,-0.039190898,-31
4253,2019,582,664,760,976,1149,Orleans County,1122,791,VT,50,-0.039190898,-31
4254,2019,582,664,760,976,1149,Orleans County,762,791,VT,50,-0.039190898,-31
4255,2019,582,664,760,976,1149,Orleans County,629,791,VT,50,-0.039190898,-31
4256,2019,582,664,760,976,1149,Orleans County,1163,791,VT,50,-0.039190898,-31
4257,2019,582,664,760,976,1149,Orleans County,521,791,VT,50,-0.039190898,-31
4258,2019,582,664,760,976,1149,Orleans County,879,791,VT,50,-0.039190898,-31
4259,2019,582,664,760,976,1149,Orleans County,749,791,VT,50,-0.039190898,-31
4260,2019,582,664,760,976,1149,Orleans County,4589,791,VT,50,-0.039190898,-31
4261,2019,582,664,760,976,1149,Orleans County,1594,791,VT,50,-0.039190898,-31
4262,2019,582,664,760,976,1149,Orleans County,1662,791,VT,50,-0.039190898,-31
4263,2019,582,664,760,976,1149,Orleans County,536,791,VT,50,-0.039190898,-31
4264,2019,582,664,760,976,1149,Orleans County,350,791,VT,50,-0.039190898,-31
4265,2019,774,788,939,1260,1355,Rutland County,1056,929,VT,50,0.010764263,10
4266,2019,774,788,939,1260,1355,Rutland County,3966,929,VT,50,0.010764263,10
4267,2019,774,788,939,1260,1355,Rutland County,4717,929,VT,50,0.010764263,10
4268,2019,774,788,939,1260,1355,Rutland County,1258,929,VT,50,0.010764263,10
4269,2019,774,788,939,1260,1355,Rutland County,2571,929,VT,50,0.010764263,10
4270,2019,774,788,939,1260,1355,Rutland County,1311,929,VT,50,0.010764263,10
4271,2019,774,788,939,1260,1355,Rutland County,2734,929,VT,50,0.010764263,10
4272,2019,774,788,939,1260,1355,Rutland County,706,929,VT,50,0.010764263,10
4273,2019,774,788,939,1260,1355,Rutland County,432,929,VT,50,0.010764263,10
4274,2019,774,788,939,1260,1355,Rutland County,811,929,VT,50,0.010764263,10
4275,2019,774,788,939,1260,1355,Rutland County,1059,929,VT,50,0.010764263,10
4276,2019,774,788,939,1260,1355,Rutland County,745,929,VT,50,0.010764263,10
4277,2019,774,788,939,1260,1355,Rutland County,1237,929,VT,50,0.010764263,10
4278,2019,774,788,939,1260,1355,Rutland County,255,929,VT,50,0.010764263,10
4279,2019,774,788,939,1260,1355,Rutland County,1477,929,VT,50,0.010764263,10
4280,2019,774,788,939,1260,1355,Rutland County,546,929,VT,50,0.010764263,10
4281,2019,774,788,939,1260,1355,Rutland County,2991,929,VT,50,0.010764263,10
4282,2019,774,788,939,1260,1355,Rutland County,3432,929,VT,50,0.010764263,10
4283,2019,774,788,939,1260,1355,Rutland County,1741,929,VT,50,0.010764263,10
4284,2019,774,788,939,1260,1355,Rutland County,16495,929,VT,50,0.010764263,10
4285,2019,774,788,939,1260,1355,Rutland County,4054,929,VT,50,0.010764263,10
4286,2019,774,788,939,1260,1355,Rutland County,1056,929,VT,50,0.010764263,10
4287,2019,774,788,939,1260,1355,Rutland County,560,929,VT,50,0.010764263,10
4288,2019,774,788,939,1260,1355,Rutland County,613,929,VT,50,0.010764263,10
4289,2019,774,788,939,1260,1355,Rutland County,2079,929,VT,50,0.010764263,10
4290,2019,774,788,939,1260,1355,Rutland County,1150,929,VT,50,0.010764263,10
4291,2019,774,788,939,1260,1355,Rutland County,264,929,VT,50,0.010764263,10
4292,2019,774,788,939,1260,1355,Rutland County,2326,929,VT,50,0.010764263,10
4293,2019,780,785,1036,1298,1577,Washington County,9052,1064,VT,50,-0.026315789,-28
4294,2019,780,785,1036,1298,1577,Washington County,7924,1064,VT,50,-0.026315789,-28
4295,2019,780,785,1036,1298,1577,Washington County,2887,1064,VT,50,-0.026315789,-28
4296,2019,780,785,1036,1298,1577,Washington County,1433,1064,VT,50,-0.026315789,-28
4297,2019,780,785,1036,1298,1577,Washington County,1607,1064,VT,50,-0.026315789,-28
4298,2019,780,785,1036,1298,1577,Washington County,1337,1064,VT,50,-0.026315789,-28
4299,2019,780,785,1036,1298,1577,Washington County,2576,1064,VT,50,-0.026315789,-28
4300,2019,780,785,1036,1298,1577,Washington County,1353,1064,VT,50,-0.026315789,-28
4301,2019,780,785,1036,1298,1577,Washington County,1588,1064,VT,50,-0.026315789,-28
4302,2019,780,785,1036,1298,1577,Washington County,1731,1064,VT,50,-0.026315789,-28
4303,2019,780,785,1036,1298,1577,Washington County,7855,1064,VT,50,-0.026315789,-28
4304,2019,780,785,1036,1298,1577,Washington County,1658,1064,VT,50,-0.026315789,-28
4305,2019,780,785,1036,1298,1577,Washington County,6207,1064,VT,50,-0.026315789,-28
4306,2019,780,785,1036,1298,1577,Washington County,1243,1064,VT,50,-0.026315789,-28
4307,2019,780,785,1036,1298,1577,Washington County,691,1064,VT,50,-0.026315789,-28
4308,2019,780,785,1036,1298,1577,Washington County,1719,1064,VT,50,-0.026315789,-28
4309,2019,780,785,1036,1298,1577,Washington County,1705,1064,VT,50,-0.026315789,-28
4310,2019,780,785,1036,1298,1577,Washington County,5064,1064,VT,50,-0.026315789,-28
4311,2019,780,785,1036,1298,1577,Washington County,906,1064,VT,50,-0.026315789,-28
4312,2019,780,785,1036,1298,1577,Washington County,998,1064,VT,50,-0.026315789,-28
4313,2019,685,792,994,1247,1460,Windham County,442,1051,VT,50,-0.054234063,-57
4314,2019,685,792,994,1247,1460,Windham County,12046,1051,VT,50,-0.054234063,-57
4315,2019,685,792,994,1247,1460,Windham County,530,1051,VT,50,-0.054234063,-57
4316,2019,685,792,994,1247,1460,Windham County,1124,1051,VT,50,-0.054234063,-57
4317,2019,685,792,994,1247,1460,Windham County,1864,1051,VT,50,-0.054234063,-57
4318,2019,685,792,994,1247,1460,Windham County,679,1051,VT,50,-0.054234063,-57
4319,2019,685,792,994,1247,1460,Windham County,2121,1051,VT,50,-0.054234063,-57
4320,2019,685,792,994,1247,1460,Windham County,728,1051,VT,50,-0.054234063,-57
4321,2019,685,792,994,1247,1460,Windham County,1035,1051,VT,50,-0.054234063,-57
4322,2019,685,792,994,1247,1460,Windham County,1769,1051,VT,50,-0.054234063,-57
4323,2019,685,792,994,1247,1460,Windham County,1078,1051,VT,50,-0.054234063,-57
4324,2019,685,792,994,1247,1460,Windham County,1726,1051,VT,50,-0.054234063,-57
4325,2019,685,792,994,1247,1460,Windham County,2702,1051,VT,50,-0.054234063,-57
4326,2019,685,792,994,1247,1460,Windham County,5282,1051,VT,50,-0.054234063,-57
4327,2019,685,792,994,1247,1460,Windham County,3,1051,VT,50,-0.054234063,-57
4328,2019,685,792,994,1247,1460,Windham County,216,1051,VT,50,-0.054234063,-57
4329,2019,685,792,994,1247,1460,Windham County,1232,1051,VT,50,-0.054234063,-57
4330,2019,685,792,994,1247,1460,Windham County,2206,1051,VT,50,-0.054234063,-57
4331,2019,685,792,994,1247,1460,Windham County,900,1051,VT,50,-0.054234063,-57
4332,2019,685,792,994,1247,1460,Windham County,3178,1051,VT,50,-0.054234063,-57
4333,2019,685,792,994,1247,1460,Windham County,1357,1051,VT,50,-0.054234063,-57
4334,2019,685,792,994,1247,1460,Windham County,1876,1051,VT,50,-0.054234063,-57
4335,2019,685,792,994,1247,1460,Windham County,419,1051,VT,50,-0.054234063,-57
4336,2019,684,810,988,1363,1559,Windsor County,467,1074,VT,50,-0.080074488,-86
4337,2019,684,810,988,1363,1559,Windsor County,244,1074,VT,50,-0.080074488,-86
4338,2019,684,810,988,1363,1559,Windsor County,947,1074,VT,50,-0.080074488,-86
4339,2019,684,810,988,1363,1559,Windsor County,2030,1074,VT,50,-0.080074488,-86
4340,2019,684,810,988,1363,1559,Windsor County,936,1074,VT,50,-0.080074488,-86
4341,2019,684,810,988,1363,1559,Windsor County,1367,1074,VT,50,-0.080074488,-86
4342,2019,684,810,988,1363,1559,Windsor County,3154,1074,VT,50,-0.080074488,-86
4343,2019,684,810,988,1363,1559,Windsor County,9952,1074,VT,50,-0.080074488,-86
4344,2019,684,810,988,1363,1559,Windsor County,3393,1074,VT,50,-0.080074488,-86
4345,2019,684,810,988,1363,1559,Windsor County,1963,1074,VT,50,-0.080074488,-86
4346,2019,684,810,988,1363,1559,Windsor County,3414,1074,VT,50,-0.080074488,-86
4347,2019,684,810,988,1363,1559,Windsor County,619,1074,VT,50,-0.080074488,-86
4348,2019,684,810,988,1363,1559,Windsor County,904,1074,VT,50,-0.080074488,-86
4349,2019,684,810,988,1363,1559,Windsor County,666,1074,VT,50,-0.080074488,-86
4350,2019,684,810,988,1363,1559,Windsor County,1139,1074,VT,50,-0.080074488,-86
4351,2019,684,810,988,1363,1559,Windsor County,2773,1074,VT,50,-0.080074488,-86
4352,2019,684,810,988,1363,1559,Windsor County,1502,1074,VT,50,-0.080074488,-86
4353,2019,684,810,988,1363,1559,Windsor County,9373,1074,VT,50,-0.080074488,-86
4354,2019,684,810,988,1363,1559,Windsor County,736,1074,VT,50,-0.080074488,-86
4355,2019,684,810,988,1363,1559,Windsor County,2825,1074,VT,50,-0.080074488,-86
4356,2019,684,810,988,1363,1559,Windsor County,566,1074,VT,50,-0.080074488,-86
4357,2019,684,810,988,1363,1559,Windsor County,1099,1074,VT,50,-0.080074488,-86
4358,2019,684,810,988,1363,1559,Windsor County,3553,1074,VT,50,-0.080074488,-86
4359,2019,684,810,988,1363,1559,Windsor County,3048,1074,VT,50,-0.080074488,-86
4360,2019,537,623,752,942,1016,Accomack County,33164,816,VA,50,-0.078431373,-64
4361,2019,851,1146,1325,1660,2013,Albemarle County,98970,1179,VA,50,0.123833757,146
4362,2019,477,537,710,956,960,Alleghany County,16250,684,VA,50,0.038011696,26
4363,2019,889,932,1067,1421,1713,Amelia County,12690,1042,VA,50,0.023992322,25
4364,2019,579,637,790,1071,1300,Amherst County,32353,793,VA,50,-0.003783102,-3
4365,2019,579,637,790,1071,1300,Appomattox County,14973,793,VA,50,-0.003783102,-3
4366,2019,1415,1454,1665,2176,2678,Arlington County,207627,1793,VA,50,-0.071388734,-128
4367,2019,657,661,875,1178,1183,Augusta County,73750,860,VA,50,0.01744186,15
4368,2019,482,578,718,954,1110,Bath County,4731,684,VA,50,0.049707602,34
4369,2019,579,637,790,1071,1300,Bedford County,68676,793,VA,50,-0.003783102,-3
4370,2019,470,563,700,901,1082,Bland County,6824,684,VA,50,0.023391813,16
4371,2019,528,646,821,1129,1231,Botetourt County,33148,846,VA,50,-0.029550827,-25
4372,2019,577,649,859,1076,1184,Brunswick County,17434,831,VA,50,0.033694344,28
4373,2019,470,611,700,877,946,Buchanan County,24098,684,VA,50,0.023391813,16
4374,2019,513,698,799,1029,1351,Buckingham County,17146,734,VA,50,0.088555858,65
4375,2019,579,637,790,1071,1300,Campbell County,54842,793,VA,50,-0.003783102,-3
4376,2019,889,932,1067,1421,1713,Caroline County,28545,1042,VA,50,0.023992322,25
4377,2019,470,611,700,994,1004,Carroll County,30042,684,VA,50,0.023391813,16
4378,2019,889,932,1067,1421,1713,Charles City County,7256,1042,VA,50,0.023992322,25
4379,2019,470,563,700,877,946,Charlotte County,12586,684,VA,50,0.023391813,16
4380,2019,889,932,1067,1421,1713,Chesterfield County,316236,1042,VA,50,0.023992322,25
4381,2019,1415,1454,1665,2176,2678,Clarke County,14034,1793,VA,50,-0.071388734,-128
4382,2019,528,646,821,1129,1231,Craig County,5190,846,VA,50,-0.029550827,-25
4383,2019,784,789,998,1427,1753,Culpeper County,46689,1030,VA,50,-0.031067961,-32
4384,2019,651,779,969,1214,1498,Cumberland County,10052,906,VA,50,0.069536424,63
4385,2019,470,611,700,893,1175,Dickenson County,15903,684,VA,50,0.023391813,16
4386,2019,889,932,1067,1421,1713,Dinwiddie County,28001,1042,VA,50,0.023992322,25
4387,2019,635,714,945,1184,1461,Essex County,11151,934,VA,50,0.011777302,11
4388,2019,1415,1454,1665,2176,2678,Fairfax County,1081726,1793,VA,50,-0.071388734,-128
4389,2019,1415,1454,1665,2176,2678,Fauquier County,65203,1793,VA,50,-0.071388734,-128
4390,2019,596,611,700,1001,1230,Floyd County,15279,684,VA,50,0.023391813,16
4391,2019,851,1146,1325,1660,2013,Fluvanna County,25691,1179,VA,50,0.123833757,146
4392,2019,465,529,700,877,1049,Franklin County,56159,727,VA,50,-0.037138927,-27
4393,2019,719,724,958,1310,1683,Frederick County,78305,936,VA,50,0.023504274,22
4394,2019,526,529,700,877,1134,Giles County,17286,692,VA,50,0.011560694,8
4395,2019,919,925,1104,1553,1938,Gloucester County,36858,1095,VA,50,0.008219178,9
4396,2019,889,932,1067,1421,1713,Goochland County,21717,1042,VA,50,0.023992322,25
4397,2019,470,611,700,992,1022,Grayson County,15533,684,VA,50,0.023391813,16
4398,2019,851,1146,1325,1660,2013,Greene County,18403,1179,VA,50,0.123833757,146
4399,2019,541,609,806,1107,1246,Greensville County,12243,777,VA,50,0.037323037,29
4400,2019,470,529,700,877,946,Halifax County,36241,684,VA,50,0.023391813,16
4401,2019,889,932,1067,1421,1713,Hanover County,99863,1042,VA,50,0.023992322,25
4402,2019,889,932,1067,1421,1713,Henrico County,306935,1042,VA,50,0.023992322,25
4403,2019,535,538,700,955,986,Henry County,54151,684,VA,50,0.023391813,16
4404,2019,470,563,700,931,1082,Highland County,2321,684,VA,50,0.023391813,16
4405,2019,919,925,1104,1553,1938,Isle of Wight County,35270,1095,VA,50,0.008219178,9
4406,2019,919,925,1104,1553,1938,James City County,67009,1095,VA,50,0.008219178,9
4407,2019,637,742,922,1155,1426,King and Queen County,6945,968,VA,50,-0.047520661,-46
